ATS,COD_ENTE,DENOM_ENTE,COD_STRUTTURA,COD_SUB,MAX LIVELLO EMERGENZA,DENOM_STRUTTURA,COD_TIPO_STR,DESCR_TIPO_STR,DATA_APERTURA,DATA_CHIUSURA,INDIRIZZO,CAP,CODICE COMUNE STRUTTURA RICOVERO,LOCALITA,TELEFONO,FAX,E-MAIL STRUTTURA RICOVERO,SITO_WEB,LIV_EMERG,PRONTO SOCCORSO,PS_PEDIATRICO,PUNTO PRIMO INTERVENTO,TIPO LIVELLO EMERGENZA
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
325,325,ATS DI BERGAMO,030147,00,2 - PS,POLICLINICO SAN MARCO - OSIO SOTTO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/1984,,CORSO EUROPA 7,24040,016153,OSIO SOTTO,035 886111,035885789,diramm.psm@grupposandonato.it,,PS,X,,,
325,325,ATS DI BERGAMO,030147,00,2 - PS,POLICLINICO SAN MARCO - OSIO SOTTO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/1984,,CORSO EUROPA 7,24040,016153,OSIO SOTTO,035 886111,035885789,diramm.psm@grupposandonato.it,,PS,X,,,
321,708,ASST MELEGNANO E DELLA MARTESANA,030071,00,2 - PS,OSPEDALE S. MARIA DELLE STELLE MELZO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,"VIA VOLONTARI DEL SANGUE, 5",20066,015142,MELZO,02  951221,0295122319,dirsan.melzo@asst-melegnano-martesana.it,,PS,X,X,,
321,708,ASST MELEGNANO E DELLA MARTESANA,030085,02,1 - PPI,OSPEDALE CROTTA OLTROCCHI-VAPRIO D'ADDA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/2015,,VIA DON MOLETTA 22,20069,015230,VAPRIO D'ADDA,02909351,0290935493,,,PPI,,,X,
325,325,ATS DI BERGAMO,030379,00,1 - PPI,HABILITA IST.CLINICO-OSP.LE DI SARNICO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2008,,"VIA FACCANONI,6",24067,016193,SARNICO,035918111,035913856,amministrazione@habilitasarnico.it,,PPI,,,X,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030359,00,,FONDAZIONE EUROPEA DI RICERCA BIOMEDICA-CERNUSCO S/NAVIGLIO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/12/2005,,"VIA UBOLDO, 19",20063,015070,CERNUSCO SUL NAVIGLIO,02  92418444,0292418441,ferb-trescore@ferbonlus.com,,Senza livello emergenza,,,,
327,327,ATS DELLA VAL PADANA,030353,00,,OSPEDALE CIVILE DI VOLTA MANTOVANA,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/06/2004,,"VIA TONELLO, 5",46049,020070,VOLTA MANTOVANA,037683901,037683921,direzione@ospedalevoltamantovana.it,,Senza livello emergenza,,,,
327,327,ATS DELLA VAL PADANA,030357,00,2 - PS,OSP. SAN PELLEGRINO - CASTIGLIONE D/S,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2005,,"VIA GARIBALDI, 65",46043,020017,CASTIGLIONE DELLE STIVIERE,0376635301,0376635229,direzione@ospedalecastiglione.it,,PS,X,,,
321,708,ASST MELEGNANO E DELLA MARTESANA,030072,00,3 - DEA,OSPEDALE DI  VIZZOLO PREDABISSI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA PANDINA 1,20070,015244,VIZZOLO PREDABISSI,02  98052255,0298052500,dirsan.vizzolo@asst-melegnano-martesana.it,,DEA-PS,X,X,,1-DEA
321,708,ASST MELEGNANO E DELLA MARTESANA,030072,00,3 - DEA,OSPEDALE DI  VIZZOLO PREDABISSI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA PANDINA 1,20070,015244,VIZZOLO PREDABISSI,02  98052255,0298052500,dirsan.vizzolo@asst-melegnano-martesana.it,,DEA-PS,X,X,,1-DEA
325,325,ATS DI BERGAMO,030146,00,,CASA DI CURA S. FRANCESCO - BERGAMO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/10/1956,,VIA IV NOVEMBRE  7,24128,016024,BERGAMO,035 2811111,035 225162,dirgenerale@cdcsanfrancesco.it,,Senza livello emergenza,,,,
323,323,ATS DELLA MONTAGNA,030031,00,3 - DEA,OSP. MORIGGIA PELASCINI - GRAVEDONA,4,OSPEDALE CLASSIFICATO,01/02/1974,,VIA PELASCINI 3,22015,013249,GRAVEDONA ED UNITI,034492111,034485896,direzione@ospedaledigravedona.it,,DEA-PS,X,X,,1-DEA
321,950,SAN RAFFAELE TURRO,030950,00,,SAN RAFFAELE TURRO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,01/01/2015,,"VIA STAMIRA,20",20127,015146,MILANO,0226433244,0226433375,direzione.sanitaria.vturro@hsr.it,,Senza livello emergenza,,,,
323,323,ATS DELLA MONTAGNA,030031,00,3 - DEA,OSP. MORIGGIA PELASCINI - GRAVEDONA,4,OSPEDALE CLASSIFICATO,01/02/1974,,VIA PELASCINI 3,22015,013249,GRAVEDONA ED UNITI,034492111,034485896,direzione@ospedaledigravedona.it,,DEA-PS,X,X,,1-DEA
324,715,ASST DI LECCO,030715,00,,ASST DI LECCO,0,AZIENDA OSPEDALIERA,01/01/2016,,VIA DELL'EREMO N. 9/11,23900,097042,LECCO,0341489111,,dir.generale@asst-lecco.it,,Senza livello emergenza,,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
325,720,ASST DI BERGAMO EST,030137,00,2 - PS,OSP.LE SS.CAPITANIO E GEROSA - LOVERE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1988,,"VIA MARTINOLI, 9A",24065,016128,LOVERE,0353067111,0353067262,dirmed.lovere@asst-bergamoest.it,,PS,X,,,
321,708,ASST MELEGNANO E DELLA MARTESANA,030085,01,2 - PS,OSPEDALE UBOLDO - CERNUSCO S/NAVIGLIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/2015,,VIA UBOLDO 21,20063,015070,CERNUSCO SUL NAVIGLIO,02923601,,dirsan3.cernusco@asst-melegnano-martesana.it,,PS,X,X,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030113,00,,CASA DI CURA LA MADONNINA - MILANO,52,CASA DI CURA ACCREDITATA NON A CONTRATTO,01/01/1958,,VIA QUADRONNO 29,20122,015146,MILANO,0258395660,0258395463,dirsan.cclm@grupposandonato.it,,Senza livello emergenza,,,,
321,708,ASST MELEGNANO E DELLA MARTESANA,030085,00,2 - PS,OSPEDALE UBOLDO - CERNUSCO S/NAVIGLIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,VIA UBOLDO 21,20063,015070,CERNUSCO SUL NAVIGLIO,02  92360236,,dirsan3.cernusco@asst-melegnano-martesana.it,,PS-PPI,X,X,X,
322,322,ATS DELL'INSUBRIA,030014,00,,CASA DI CURA LA QUIETE - VARESE,52,CASA DI CURA ACCREDITATA NON A CONTRATTO,01/07/1931,30/08/2017,VIA DANTE 20,21100,012133,VARESE,0332806400,0332281069,miriam.marzetta@laquietevarese.it,,Senza livello emergenza,,,,
321,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,030101,00,,CASA DI CURA VILLA LETIZIA - MILANO,52,CASA DI CURA ACCREDITATA NON A CONTRATTO,01/11/1977,,"VIA G.DONIZETTI, 10/12",20122,015146,MILANO,02 76002077,0276013115,villaletiziacdc@alice.it,,Senza livello emergenza,,,,
325,720,ASST DI BERGAMO EST,030136,00,,OSPEDALE BRIOLINI - GAZZANIGA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,"VIA MANZONI, 130",24025,016111,GAZZANIGA,035 3065111,0353065286,dirmed.gazzaniga@asst-bergamoest.it,,Senza livello emergenza,,,,
322,322,ATS DELL'INSUBRIA,030347,00,,CASA DI CURA VILLA S. GIUSEPPE-ANZANO DEL PARCO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/09/2002,,"VIA VILLA S.GIUSEPPE, 1",22040,013009,ANZANO DEL PARCO,031 6340515,0316340599,ufficio.contabilita@villasangiuseppecdc.it,,Senza livello emergenza,,,,
326,326,ATS DI BRESCIA,030369,00,,CENTRO MEDICO RICHIEDEI-PALAZZOLO S/O,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/09/2006,,"VIA SGRAZZUTTI, 1",25064,017133,PALAZZOLO SULL'OGLIO,03073031,0307303301,info@richiedei.it,,Senza livello emergenza,,,,
322,711,ASST DELLA VALLE OLONA,030004,00,3 - DEA,OSPEDALE DI CIRCOLO - BUSTO ARSIZIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,"VIA ARNALDO DA BRESCIA,1",21052,012026,BUSTO ARSIZIO,0331381800,0331699411,direzione.sanitaria@asst-valleolona.it,,DEA-PS,X,,,1-DEA
325,720,ASST DI BERGAMO EST,030382,00,2 - PS,OSPEDALE M. O. ANTONIO LOCATELLI-PIARIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/2009,,"VIA GROPPINI,22",24020,016163,PIARIO,0353066211,0353066251,dirmed.piario@asst-bergamoest.it,,PS,X,,,
325,325,ATS DI BERGAMO,030354,00,,NEPHROCARE S.P.A. - SERIATE,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/07/2004,,"VIA PADERNO, 21",24068,016198,SERIATE,035 3063525,035 3063375,nephrocarespa@legalmail.it,,Senza livello emergenza,,,,
325,325,ATS DI BERGAMO,030354,00,,NEPHROCARE S.P.A. - SERIATE,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/07/2004,,"VIA PADERNO, 21",24068,016198,SERIATE,035 3063525,035 3063375,nephrocarespa@legalmail.it,,Senza livello emergenza,,,,
325,325,ATS DI BERGAMO,030147,00,2 - PS,POLICLINICO SAN MARCO - OSIO SOTTO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/1984,,CORSO EUROPA 7,24040,016153,OSIO SOTTO,035 886111,035885789,diramm.psm@grupposandonato.it,,PS,X,,,
321,708,ASST MELEGNANO E DELLA MARTESANA,030071,01,2 - PS,OSPEDALE S. MARIA DELLE STELLE MELZO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/2015,,"VIA VOLONTARI DEL SANGUE, 5",20066,015142,MELZO,02951221,0295122319,dirsan.melzo@asst-melegnano-martesana.it,,PS,X,X,,
321,708,ASST MELEGNANO E DELLA MARTESANA,030071,01,2 - PS,OSPEDALE S. MARIA DELLE STELLE MELZO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/2015,,"VIA VOLONTARI DEL SANGUE, 5",20066,015142,MELZO,02951221,0295122319,dirsan.melzo@asst-melegnano-martesana.it,,PS,X,X,,
322,711,ASST DELLA VALLE OLONA,030008,00,3 - DEA,OSP. GENERALE PROVINCIALE - SARONNO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,PIAZZALE BORELLA 1,21047,012119,SARONNO,02  96.131,,,,DEA-PS,X,X,,1-DEA
322,711,ASST DELLA VALLE OLONA,030008,00,3 - DEA,OSP. GENERALE PROVINCIALE - SARONNO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,PIAZZALE BORELLA 1,21047,012119,SARONNO,02  96.131,,,,DEA-PS,X,X,,1-DEA
323,323,ATS DELLA MONTAGNA,030031,00,3 - DEA,OSP. MORIGGIA PELASCINI - GRAVEDONA,4,OSPEDALE CLASSIFICATO,01/02/1974,,VIA PELASCINI 3,22015,013249,GRAVEDONA ED UNITI,034492111,034485896,direzione@ospedaledigravedona.it,,DEA-PS,X,X,,1-DEA
325,325,ATS DI BERGAMO,030350,00,,OSPEDALE S.ISIDORO - TRESCORE B.,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/06/2003,,"VIA OSPEDALE, 34",24069,016218,TRESCORE BALNEARIO,035 955111,,ferb-trescore@ferbonlus.com,,Senza livello emergenza,,,,
325,325,ATS DI BERGAMO,030350,00,,OSPEDALE S.ISIDORO - TRESCORE B.,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/06/2003,,"VIA OSPEDALE, 34",24069,016218,TRESCORE BALNEARIO,035 955111,,ferb-trescore@ferbonlus.com,,Senza livello emergenza,,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,704,ASST CENTRO SPEC. ORT. TRAUMATOLOGICO G.PINI/CTO,030912,00,2 - PS,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1995,,"VIA BIGNAMI, 1",20126,015146,MILANO,02582961,0258296500,direzione.generale@asst-pini-cto.it,www.gpini.it,PS,X,,,
321,708,ASST MELEGNANO E DELLA MARTESANA,030072,02,,OSPEDALE A. ZAPPATONI-CASSANO D'ADDA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/2015,,VIA QUINTINO DI VONA 41,20062,015059,CASSANO D'ADDA,03633657003,03633657005,dirsan.cassano@asst-melegnano-martesana.it,,Senza livello emergenza,,,,
325,720,ASST DI BERGAMO EST,030140,00,3 - DEA,OSPEDALE BOLOGNINI - SERIATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,"VIA PADERNO, 21",24068,016198,SERIATE,035 3063111,0353063220,dirmed.seriate@asst-bergamoest.it,,DEA-PS,X,,,1-DEA
325,325,ATS DI BERGAMO,030360,00,,FERB-ONLUS C.TRO ALZHEIMER-GAZZANIGA,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/05/2005,,"VIA MANZONI, 130",24025,016111,GAZZANIGA,035 306511,,ferb-trescore@ferbonlus.com,,Senza livello emergenza,,,,
321,708,ASST MELEGNANO E DELLA MARTESANA,030072,01,3 - DEA,OSPEDALE DI  VIZZOLO PREDABISSI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/2015,,VIA PANDINA 1,20070,015244,VIZZOLO PREDABISSI,0298052255,0298052500,dirsan.vizzolo@asst-melegnano-martesana.it,,DEA-PS,X,X,,1-DEA
321,708,ASST MELEGNANO E DELLA MARTESANA,030071,02,,OSPEDALE SERBELLONI - GORGONZOLA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/2015,,"VIA BELLINI, 5",20064,015108,GORGONZOLA,02957071,029516573,,,Senza livello emergenza,,,,
321,708,ASST MELEGNANO E DELLA MARTESANA,030085,02,1 - PPI,OSPEDALE CROTTA OLTROCCHI-VAPRIO D'ADDA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/2015,,VIA DON MOLETTA 22,20069,015230,VAPRIO D'ADDA,02909351,0290935493,,,PPI,,,X,
321,703,ASST FATEBENEFRATELLI SACCO,030703,00,,ASST FATEBENEFRATELLI SACCO,0,AZIENDA OSPEDALIERA,01/01/2016,,VIA G.B. GRASSI N. 74,20157,015146,MILANO,0239041,,,,Senza livello emergenza,,,,
327,327,ATS DELLA VAL PADANA,030380,00,,OSPEDALE DI VIADANA,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/05/2008,31/12/2017,"L.GO DE GASPERI, 7",46019,020066,VIADANA,0375830985,0375821780,info.opv@consorzioinrete.it,,Senza livello emergenza,,,,
327,327,ATS DELLA VAL PADANA,030357,00,2 - PS,OSP. SAN PELLEGRINO - CASTIGLIONE D/S,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/2005,,"VIA GARIBALDI, 65",46043,020017,CASTIGLIONE DELLE STIVIERE,0376635301,0376635229,direzione@ospedalecastiglione.it,,PS,X,,,
325,720,ASST DI BERGAMO EST,030133,00,2 - PS,OSPEDALE PESENTI FENAROLI - ALZANO L.,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,"VIA MAZZINI, 88",24022,016008,ALZANO LOMBARDO,035 3064111,0353064217,dirmed.alzano@asst-bergamoest.it,,PS,X,,,
325,720,ASST DI BERGAMO EST,030133,00,2 - PS,OSPEDALE PESENTI FENAROLI - ALZANO L.,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,01/01/1984,,"VIA MAZZINI, 88",24022,016008,ALZANO LOMBARDO,035 3064111,0353064217,dirmed.alzano@asst-bergamoest.it,,PS,X,,,
326,722,ASST DELLA FRANCIACORTA,030722,00,,ASST DELLA FRANCIACORTA,0,AZIENDA OSPEDALIERA,01/01/2016,,VIALE MAZZINI N. 4,25032,017052,CHIARI,0307102,,,,Senza livello emergenza,,,,
326,722,ASST DELLA FRANCIACORTA,030722,00,,ASST DELLA FRANCIACORTA,0,AZIENDA OSPEDALIERA,01/01/2016,,VIALE MAZZINI N. 4,25032,017052,CHIARI,0307102,,,,Senza livello emergenza,,,,
326,326,ATS DI BRESCIA,030366,00,,DOMINATO LEONENSE SANITA' - LENO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/02/2006,,"PIAZZA DONATORI DI SANGUE,1",25024,017088,LENO,0309040511,0309040512,info@dominatoleonensesanita.it,www.dominatoleonensesanita.it,Senza livello emergenza,,,,
326,326,ATS DI BRESCIA,030366,00,,DOMINATO LEONENSE SANITA' - LENO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/02/2006,,"PIAZZA DONATORI DI SANGUE,1",25024,017088,LENO,0309040511,0309040512,info@dominatoleonensesanita.it,www.dominatoleonensesanita.it,Senza livello emergenza,,,,
326,723,ASST DEL GARDA,030723,00,,ASST DEL GARDA,0,AZIENDA OSPEDALIERA,01/01/2016,,LOCALIT¿ MONTECROCE,25015,017067,DESENZANO DEL GARDA,03091451,,,,Senza livello emergenza,,,,
326,723,ASST DEL GARDA,030723,00,,ASST DEL GARDA,0,AZIENDA OSPEDALIERA,01/01/2016,,LOCALIT¿ MONTECROCE,25015,017067,DESENZANO DEL GARDA,03091451,,,,Senza livello emergenza,,,,
325,325,ATS DI BERGAMO,030147,00,2 - PS,POLICLINICO SAN MARCO - OSIO SOTTO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/01/1984,,CORSO EUROPA 7,24040,016153,OSIO SOTTO,035 886111,035885789,diramm.psm@grupposandonato.it,,PS,X,,,
326,326,ATS DI BRESCIA,030366,00,,DOMINATO LEONENSE SANITA' - LENO,51,CASA DI CURA ACCREDITATA A CONTRATTO,01/02/2006,,"PIAZZA DONATORI DI SANGUE,1",25024,017088,LENO,0309040511,0309040512,info@dominatoleonensesanita.it,www.dominatoleonensesanita.it,Senza livello emergenza,,,,
